tweet_id,source,text,expanded_urls,jpg_url,tweet_time,retweet,favorites,follows,stages,dog_prediction,conf_level,rating_numerator,rating_denominator,dog_count,dog_name,dog_gender
667062181243039745,Twitter for iPhone,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,https://twitter.com/dog_rates/status/667062181243039745/photo/1,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,2015-11-18 19:29:52,56.0,220.0,6903716.0,doggo,Chesapeake_Bay_retriever,0.825678,10.0,10.0,1.0,Keet,male
667065535570550784,Twitter for iPhone,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,https://twitter.com/dog_rates/status/667065535570550784/photo/1,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,2015-11-18 19:43:11,49.0,168.0,6903716.0,doggo,MysteryDog,0.0,8.0,10.0,1.0,NaN,NaN
667073648344346624,Twitter for iPhone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,https://twitter.com/dog_rates/status/667073648344346624/photo/1,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,2015-11-18 20:15:26,126.0,412.0,6903716.0,doggo,Chihuahua,0.483682,10.0,10.0,1.0,Dave,male
667090893657276420,Twitter for iPhone,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,https://twitter.com/dog_rates/status/667090893657276420/photo/1,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,2015-11-18 21:23:57,130.0,338.0,6903716.0,doggo,Chihuahua,0.959514,7.0,10.0,1.0,Clybe,male
667119796878725120,Twitter for iPhone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,https://twitter.com/dog_rates/status/667119796878725120/photo/1,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,2015-11-18 23:18:48,131.0,334.0,6903716.0,doggo,Pembroke,0.741563,10.0,10.0,1.0,Gabe,male
667138269671505920,Twitter for iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,https://twitter.com/dog_rates/status/667138269671505920/photo/1,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,2015-11-19 00:32:12,2302.0,4735.0,6903716.0,doggo,West_Highland_white_terrier,0.747713,10.0,10.0,1.0,NaN,male
667152164079423490,Twitter for iPhone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,https://twitter.com/dog_rates/status/667152164079423490/photo/1,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,2015-11-19 01:27:25,17758.0,48963.0,6903716.0,doggo,toy_poodle,0.535411,12.0,10.0,1.0,Pipsy,male
667160273090932737,Twitter for iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,https://twitter.com/dog_rates/status/667160273090932737/photo/1,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,2015-11-19 01:59:39,65.0,262.0,6903716.0,doggo,golden_retriever,0.471351,11.0,10.0,1.0,Bradlay,male
667165590075940865,Twitter for iPhone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,https://twitter.com/dog_rates/status/667165590075940865/photo/1,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,2015-11-19 02:20:46,1188.0,2747.0,6903716.0,doggo,miniature_pinscher,0.140173,10.0,10.0,1.0,Churlie,NaN
667171260800061440,Twitter for iPhone,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,https://twitter.com/dog_rates/status/667171260800061440/photo/1,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,2015-11-19 02:43:18,94.0,226.0,6903716.0,doggo,giant_schnauzer,0.8412649999999999,10.0,10.0,1.0,Kenneth,male
667174963120574464,Twitter for iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",https://twitter.com/dog_rates/status/667174963120574464/photo/1,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,2015-11-19 02:58:01,86.0,254.0,6903716.0,doggo,toy_poodle,0.266437,9.0,10.0,1.0,Clarence,male
667176164155375616,Twitter for iPhone,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,https://twitter.com/dog_rates/status/667176164155375616/photo/1,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,2015-11-19 03:02:47,473.0,625.0,6903716.0,doggo,soft-coated_wheaten_terrier,0.318981,4.0,10.0,1.0,NaN,NaN
667177989038297088,Twitter for iPhone,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,https://twitter.com/dog_rates/status/667177989038297088/photo/1,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,2015-11-19 03:10:02,57.0,192.0,6903716.0,doggo,vizsla,0.25924899999999995,8.0,10.0,1.0,NaN,male
667182792070062081,Twitter for iPhone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,https://twitter.com/dog_rates/status/667182792070062081/photo/1,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,2015-11-19 03:29:07,6438.0,14713.0,6903716.0,doggo,golden_retriever,0.949892,10.0,10.0,1.0,Timison,male
667188689915760640,Twitter for iPhone,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,https://twitter.com/dog_rates/status/667188689915760640/photo/1,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,2015-11-19 03:52:34,430.0,763.0,6903716.0,doggo,MysteryDog,0.0,10.0,10.0,1.0,NaN,NaN
667192066997374976,Twitter for iPhone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,https://twitter.com/dog_rates/status/667192066997374976/photo/1,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,2015-11-19 04:05:59,109.0,398.0,6903716.0,doggo,Rottweiler,0.28364,12.0,10.0,1.0,NaN,NaN
667200525029539841,Twitter for iPhone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,https://twitter.com/dog_rates/status/667200525029539841/photo/1,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,2015-11-19 04:39:35,271.0,628.0,6903716.0,doggo,Siberian_husky,0.694904,11.0,10.0,1.0,Joshwa,male
667211855547486208,Twitter for iPhone,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,https://twitter.com/dog_rates/status/667211855547486208/photo/1,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,2015-11-19 05:24:37,250.0,501.0,6903716.0,doggo,golden_retriever,0.462556,9.0,10.0,1.0,Genevieve,female
667861340749471744,Twitter for iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,https://twitter.com/dog_rates/status/667861340749471744/photo/1,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,2015-11-21 00:25:26,81.0,250.0,6903716.0,doggo,malamute,0.967275,9.0,10.0,1.0,Cheryl,NaN
666776908487630848,Twitter for iPhone,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,https://twitter.com/dog_rates/status/666776908487630848/photo/1,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,2015-11-18 00:36:17,178.0,359.0,6903716.0,doggo,miniature_pinscher,0.167175,5.0,10.0,1.0,Josep,male
667866724293877760,Twitter for iPhone,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,https://twitter.com/dog_rates/status/667866724293877760/photo/1,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,2015-11-21 00:46:50,1082.0,3096.0,6903716.0,doggo,MysteryDog,0.0,10.0,10.0,1.0,Shaggy,male
667878741721415682,Twitter for iPhone,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,https://twitter.com/dog_rates/status/667878741721415682/photo/1,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,2015-11-21 01:34:35,124.0,402.0,6903716.0,doggo,miniature_pinscher,0.106003,2.0,10.0,1.0,Tedrick,male
667885044254572545,Twitter for iPhone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,https://twitter.com/dog_rates/status/667885044254572545/photo/1,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,2015-11-21 01:59:37,508.0,845.0,6903716.0,doggo,malamute,0.0885297,10.0,10.0,1.0,Stu,NaN
667886921285246976,Twitter for iPhone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,https://twitter.com/dog_rates/status/667886921285246976/photo/1,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,2015-11-21 02:07:05,1147.0,1960.0,6903716.0,doggo,Pomeranian,0.8004319999999999,11.0,10.0,1.0,Erik,male
667902449697558528,Twitter for iPhone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,https://twitter.com/dog_rates/status/667902449697558528/photo/1,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,2015-11-21 03:08:47,390.0,874.0,6903716.0,doggo,Norwegian_elkhound,0.298881,9.0,10.0,1.0,Cleopatricia,female
